gene	magma_p	magma_trait	magma_sig	transcriptome_sig	coloc_sig	fine_map_sig	evidence_count	integrated_score
100507210	0.90136	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04510171869096482
101928093	0.90137	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.045096900504304524
7458	0.90137	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.045096900504304524
26043	0.90141	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.045077628292188796
728640	0.90146	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04505353922963772
55505	0.90148	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.045043903978727116
3249	0.9015	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.045034268941579254
22885	0.90154	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04501499950853395
5601	0.90155	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.045010182283859584
219482	0.90159	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04499091391947412
83856	0.90163	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0449716464099312
406993	0.90173	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044923481375512296
5685	0.90177	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04490421685732106
5345	0.90179	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04489458491866814
8687	0.9018	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04488976902944819
148206	0.90199	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04479827727944763
144455	0.90209	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044750131467471664
26127	0.90209	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044750131467471664
162655	0.90214	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04472606056287439
81570	0.90215	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0447212465420473
11251	0.90216	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044716432574581556
144453	0.90218	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044706804799729334
79717	0.9023	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04464904263234015
4361	0.90231	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044644229465152716
96764	0.90239	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044605726047881086
56654	0.9024	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044600913360732936
102723742	0.90242	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044591288146430756
102465839	0.90259	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044509482436609925
1087	0.90267	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044470990963276454
6289	0.90275	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04443250290113575
64149	0.90291	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04435553700801483
92749	0.90295	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04433629766578566
79902	0.90298	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04432186871841972
11245	0.903	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04431224968649419
332	0.9031	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044264157722334184
29080	0.90313	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04424973117149815
202459	0.90315	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044240113737170766
120793	0.90318	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044225687985001136
286204	0.90322	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04420645439412538
387763	0.90336	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044139143533174656
283420	0.90345	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044095877773738315
387644	0.90352	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.044062229607196045
23001	0.90354	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04405261632414133
253512	0.90362	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04401416531972009
100505532	0.90369	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04398052348323555
8636	0.90369	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04398052348323555
80309	0.90372	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0439661063510317
100616189	0.90388	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.043889223061270674
102466656	0.90388	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.043889223061270674
9235	0.90392	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.043870004365309904
398	0.90407	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0437979418290846
90113	0.90425	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04371148256634266
285735	0.90437	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04365385261875293
84883	0.9044	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0436394463266779
3428	0.90442	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.043629842397444
55486	0.90455	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04356742203365179
100847089	0.9046	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04354341659010019
54943	0.90462	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04353381478419662
10127	0.90463	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04352901396085092
390992	0.90464	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.043524213190574444
100874296	0.90468	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04350501064013674
100847022	0.9048	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0434474080826011
80255	0.90484	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.043428208927764854
55504	0.90492	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04338981316415545
1117	0.90493	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0433850139323748
653316	0.90496	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.043370616555232236
91775	0.90509	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.043308233435711246
29991	0.90513	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04328904043234262
134526	0.90515	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04327944424872636
27291	0.90518	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04326505037086069
9682	0.90531	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04320268241219266
3658	0.90558	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04307317757094573
23307	0.90559	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04306838183689641
112401	0.90566	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04303481318127364
105378427	0.90571	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04301083715859393
283471	0.90583	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042953300104038555
388007	0.90596	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042890976895781203
389151	0.90608	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042833455717546084
51428	0.90636	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042699269255207645
282969	0.90641	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04267531174918022
653308	0.90641	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04267531174918022
55317	0.90654	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0426130284178758
403239	0.90655	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04260823776234402
57614	0.90657	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04259865660981311
407000	0.90658	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042593866112811636
9897	0.90666	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0425555440389827
100335030	0.90673	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04252201499807222
7991	0.90678	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04249806726786873
340090	0.90681	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04248369926356977
100873979	0.9069	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04244059810252044
144124	0.90691	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04243580934866082
100422843	0.90696	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042411866371379475
4688	0.90696	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042411866371379475
9056	0.90708	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042354408610906266
4862	0.90719	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042301745674223276
338662	0.90733	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042234729353006574
100616321	0.90735	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04222515643696802
6935	0.90737	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04221558373193537
100423013	0.90742	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042191652892443574
55966	0.90754	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04213422425720716
2149	0.90756	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0421246535562668
286262	0.9076	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04210551278710165
51062	0.90767	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04207201847083101
64772	0.90782	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.042000253633311974
101927074	0.90784	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04199068588424175
9697	0.9079	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04196198390166307
51187	0.90794	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04194285030037781
3680	0.90804	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04189501998480802
286053	0.9081	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041866324323764595
23509	0.90812	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041856759524744186
285521	0.90816	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04183763055863884
1175	0.90834	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041751560636262314
285855	0.90838	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04173243630309165
3603	0.90857	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041641607219338767
90355	0.90858	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041636827267415036
102724360	0.90862	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041617707985796164
147923	0.90866	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0415985895458431
401663	0.90874	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04156035519063821
7325	0.9088	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041531681633056323
23349	0.90886	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04150300996847259
100847000	0.90888	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0414934531675677
728255	0.90889	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041488674845976896
83877	0.90892	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04147434019663701
105377975	0.90893	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04146956208533068
140856	0.90897	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04145045016577636
100126781	0.90898	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04144567231729966
3232	0.90901	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041431339087239796
55124	0.90902	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041426561449005986
645553	0.90908	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04139789672327733
3371	0.90911	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04138356506986568
83732	0.90912	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04137878795715815
55289	0.90914	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04136923388938085
83480	0.90916	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.041359680031779325
93429	0.90917	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04135490318179159
29948	0.90921	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04133579630723412
57498	0.90921	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04133579630723412
80127	0.90926	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04131191389608559
400798	0.90935	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0412689288653168
102466864	0.90955	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04117342180420218
4159	0.90958	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04115909755639326
390445	0.90976	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04107316198965188
102157402	0.90984	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04103497386195938
8590	0.90984	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04103497386195938
100302281	0.90986	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04102542735469069
282763	0.9099	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04100633496967404
56676	0.9099	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04100633496967404
51714	0.90992	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040996789091907695
104169670	0.90995	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04098247066865954
642852	0.90999	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040963380171963056
79887	0.91005	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0409347460002705
1775	0.91008	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040920429622365334
664709	0.91011	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0409061137163794
954	0.91016	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04088225492169441
102724571	0.91019	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040867940274007634
2631	0.91021	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040858397437665755
100170218	0.91033	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040801144822613225
100170223	0.91033	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040801144822613225
100170225	0.91033	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040801144822613225
390162	0.91037	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04078206229470754
10608	0.91039	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04077252134517171
100505887	0.9104	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040767750949004054
100616401	0.9104	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040767750949004054
100616466	0.9104	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040767750949004054
342900	0.91042	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040758210313863376
388182	0.91049	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040724819741294487
55027	0.91052	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04071051028175471
221393	0.91066	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04064373903719213
54843	0.91066	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04064373903719213
7352	0.9107	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04062466342415694
5588	0.91072	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04061512593182851
444882	0.91082	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04056744161171042
100505724	0.91087	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04054360141485957
56603	0.91087	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04054360141485957
26070	0.91095	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04050545982175528
84689	0.91099	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04048639028128865
1906	0.91102	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04047208867541567
100616214	0.9111	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040433953362072346
7016	0.9111	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040433953362072346
7010	0.9112	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04038628892895605
54902	0.91122	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040376756670049294
7416	0.91125	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04036245867396896
55749	0.91128	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040348161148596795
503835	0.91129	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0403433954114025
2591	0.91134	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04031956750985297
23194	0.91135	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04031480208641942
406987	0.91142	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04028144558642416
80034	0.91148	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.040252856339703456
105374895	0.91149	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04024809164821747
728378	0.91149	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04024809164821747
128866	0.9115	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0402433270090049
338579	0.91156	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04021474027140589
54329	0.91156	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04021474027140589
1133	0.91163	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04018139145559605
102466982	0.9117	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04014804520039472
60672	0.9117	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.04014804520039472
148281	0.91208	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03996706733517913
6885	0.91209	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03996230577806652
79623	0.91212	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039948021419951706
158376	0.91214	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03993849877554973
2957	0.91214	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03993849877554973
100130207	0.91215	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039933737531647605
79785	0.91215	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039933737531647605
100132923	0.9122	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0399099320950805
100133267	0.9122	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0399099320950805
245940	0.9122	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0399099320950805
377630	0.9122	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0399099320950805
392196	0.9122	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0399099320950805
392197	0.9122	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0399099320950805
283576	0.91221	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03990517116434776
3747	0.91221	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03990517116434776
9647	0.91221	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03990517116434776
96459	0.91235	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03983852361361138
121006	0.91236	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03983376346562177
101928514	0.91245	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039790924481395464
4888	0.9125	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039767126871487694
400940	0.91255	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03974333056552282
11332	0.91256	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03973857146079039
279	0.91258	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03972905340777706
864	0.91259	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03972429445949378
730234	0.91265	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03969574186485027
693146	0.91272	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03966243287681153
9950	0.91282	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03961485303935657
10891	0.91285	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0396005801045345
22978	0.91289	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039581550254414684
56990	0.91294	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03955776411430242
254099	0.91303	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03951495234477394
677781	0.91317	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039448364646180595
7374	0.91323	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039419830186124154
23012	0.91325	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03941031911604573
130399	0.91336	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03935801195352381
79641	0.91343	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039324728857220326
401720	0.91359	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03924866278538512
105374394	0.9137	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039196375088230276
8665	0.91377	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03916310437653804
100507602	0.91378	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03915835162578528
6560	0.9138	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039148846280313815
2712	0.91389	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039106074800026785
8787	0.91389	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039106074800026785
55954	0.91402	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03904430120861075
79842	0.91404	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03903479835899053
1176	0.91407	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.039020544474423074
3274	0.91418	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.038968284233135524
619207	0.9143	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03891128023210383
154007	0.91431	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03890653023640321
80709	0.91434	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03889228056100518
8189	0.91441	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03885903313653707
647121	0.91445	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03884003575097566
91614	0.91466	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03874031310815984
9636	0.91468	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03873081690773956
101927551	0.91482	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.038664349318141195
101929645	0.91488	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03863586632210517
26339	0.91488	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03863586632210517
9232	0.91504	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03855992079740292
143879	0.91527	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03845077236750465
102724450	0.91529	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03844128249594795
10981	0.91529	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03844128249594795
101060264	0.91532	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03842704807741178
93408	0.91536	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03840806957840718
3881	0.91545	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03836537098772569
101927900	0.91556	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.038313189521685796
105373878	0.91558	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.038303702655975505
79850	0.91558	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.038303702655975505
100996570	0.91563	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.038279986398309145
114036	0.91577	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03821358776602253
8622	0.91593	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03813771604327178
644511	0.91595	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03812823300984337
101927513	0.91602	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03809504402339929
3895	0.91603	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.038090302946661096
9230	0.91607	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03807133915726214
29103	0.9161	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03805711685861273
78994	0.91611	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.038052376195894966
100506571	0.91617	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03802393330624542
102465944	0.91617	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03802393330624542
80776	0.91617	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03802393330624542
1307	0.91622	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03800023232108336
7627	0.91628	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.037971792846132765
112970	0.9163	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03796231343498737
91664	0.9164	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0379149194826401
109729112	0.91648	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03787700804427609
5066	0.91649	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.037872269347168
79643	0.91651	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03786279210806444
22821	0.91656	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03783909991507613
100289678	0.91659	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.037824885219652125
1462	0.9166	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03782014709123221
344752	0.91673	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03775855612534818
22856	0.91678	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.0377348696179383
105377926	0.91695	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03765434515453849
6574	0.91695	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03765434515453849
7844	0.91709	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.037588042099442075
168975	0.9171	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03758330655424872
158131	0.91715	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03755962960279658
147965	0.9172	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03753595394209875
55196	0.91727	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.037502810185321055
100133036	0.91729	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03749334100509428
101928195	0.91729	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.03749334100509428
